idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl,Validation hash
1686,nebhale/spring-one-2012,Java,0.869565,1,0,0.25761,0.0,0.0,1,1287,0.46991,36,0,0,1,1,28cca4399c7d63537d552140a7314c7c8489ad82
625,LanyonM/playground,Java,0.933333,1,1,0.089716,1.090909,0.0,1,851,0.316195,18,0,0,1,1,c0c50b69bfb08cae2d267bd95774be66df2ddb1b
2715,1000Memories/photon-core,Java,1.0,1,1,0.00232,0.0,0.0,1,453,0.368821,60,0,0,1,1,d9df263ad94cac08d5b042a36ff7f481fc54df46
1346,irstv/H2GIS,Java,0.988095,3,1,0.314067,81.208336,19.458332,1,40428,0.37088,29,1,1,1,1,43a201ce1f35d46f3210d6344cb88e090676711a
569,apache/incubator-brooklyn,Java,0.995504,8,0,0.228312,233.911118,13.444444,1,358806,0.34262,143,1,1,1,1,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
1758,jenkinsci/openid-plugin,Java,1.0,2,0,0.258586,2.888889,0.222222,0,1835,0.438451,18,1,1,1,1,dc9ee647e6a9da6875dd77ffdd51c2c0ed231892
1816,edwardcapriolo/IronCount,Java,0.84,1,0,0.275404,1.541667,0.083333,1,2948,0.467279,35,0,0,1,1,7efe3b06d6125206bb69aadc2f82f5ce6581aec1
2065,rssowl/RSSOwl,Java,0.984906,4,0,0.232653,0.724138,0.172414,1,186149,0.286552,167,1,1,1,1,6a49022ffe6a54567f3d4018b5d6a224a2bb7290
127,cathive/sass-java,Java,0.72,1,1,0.378122,44.0,1.0,1,1322,0.345705,11,1,1,1,1,487e8f8280fcf552c744164bf5ac52667a757a9c
2809,square/okhttp,Java,0.995595,3,1,0.185243,64.195648,32.108696,1,40493,0.522739,9133,1,1,1,1,e7fae82b8551793eaeeb0e695babba2496f7652e
2006,eclipsesource/restfuse,Java,0.890625,1,0,0.318188,1.933333,2.166667,1,5327,0.515391,88,0,1,1,1,81907ee261bb05f1857aa659bccf6346d9b4c597
980,aschrijver/mod-tinkerpop-persistor,Java,1.0,1,0,0.002561,0.0,0.0,1,91105,0.348684,14,0,0,1,1,d56f24b2848e7ed4d6d0644df919fb850660b2f5
2806,Sage-Bionetworks/SynapseWebClient,Java,0.983655,5,0,0.257761,136.588242,30.509804,1,334906,0.283263,18,1,1,1,1,c0346bb9ad68ae950b22e2c960c8a9cac062ca3b
190,jbossdemocentral/brms-coolstore-demo,Java,0.947368,1,0,0.07637,5.541667,0.333333,1,2140,0.287978,33,1,1,1,1,9306435deb2ded08af2d068d333e38b3b38162ec
1139,orfjackal/retrolambda,Java,0.983333,1,0,0.074785,18.700001,2.45,1,5835,0.389292,1912,1,1,1,1,fbd82c9a023b363a2cb38afd8dad3fd8fc134ada
992,Adobe-Consulting-Services/acs-aem-commons,Java,0.899083,3,1,0.451791,53.650002,21.299999,1,92382,0.307453,164,1,1,1,1,d9edd702291b9ea276fd2077202cafff2a153c7f
699,Yinten/AndroidRadTools,Java,0.7,1,0,0.2997,0.75,0.333333,1,712,0.427746,13,0,0,1,1,9313c9f9931deec7d9f866645f74ee9c08b71511
606,graphaware/neo4j-timetree,Java,1.0,1,1,0.210145,18.6,1.9,1,4302,0.650842,68,1,1,1,1,83e699f95aa8f9480e06f021b029a02fce2645fc
180,LostMC/CommunityBridge,Java,0.956522,0,0,0.112687,0.0,0.0,0,12576,0.346045,19,0,0,1,0,09cccfb760bc45a495d19f567591fb30afaba105
301,andsel/moquette,Java,1.0,2,1,0.295054,13.973684,0.710526,1,9866,0.412129,278,1,1,1,1,b7345013f14087d594976cd292887aac309f9073
2624,jdubois/Tudu-Lists,Java,0.921053,2,0,0.079234,2.040816,0.0,1,18388,0.369326,34,1,0,1,1,d4a14ea4a64add9a44a9312964de760888aef809
1060,komoot/photon,Java,1.0,3,0,0.100688,33.222221,8.555556,0,5783,0.302583,322,1,1,1,1,716b45f969afa22c72f3ab210515c0a5e3e9fee2
2667,afranken/jmeter-analysis-maven-plugin,Java,1.0,4,0,0.20659,3.75,0.65625,1,4619,0.351134,29,1,1,1,1,1544c3945592e933311891b5a7129b0cc256bc60
2716,tinkerpop/rexster,Java,0.980843,2,1,0.148508,21.352942,7.647059,1,42099,0.389221,431,1,1,1,1,a649f4a6f06a37a8fd79d8d7206e64351fba860f
1069,sababado/AndroidProjectConverter,Java,0.666667,1,0,0.144654,44.0,0.0,1,1163,0.357786,34,1,0,1,1,64f30399644218e99842bdcc16d4fe49c7a654ee
2205,jbossas/archetypes,Java,0.826087,3,0,0.206378,1.972222,0.666667,1,1321,0.287753,14,1,1,1,1,6b896c8603cd6057835ae2d1a0dec3ee1db2b228
1243,jclouds/legacy-jclouds,Java,0.987216,2,0,0.31965,50.0,9.5,1,367661,0.376917,503,1,1,1,1,b5b3c2c77e856c2015e7ce644e5fc916d4af90b2
16,GlenKPeterson/J-sicle,Java,1.0,1,0,0.290646,0.0,0.0,1,4819,0.346934,59,0,0,1,1,56bc36034e0a6f2b576064f6e4990cf0f8297104
2812,hornetq/hornetq,Java,0.977989,5,0,0.150879,89.645393,14.212766,1,450770,0.498173,199,1,1,1,1,fdc19ebf7e456571860ec229a504bf73a2b4cb8d
546,manuzhang/storm-benchmark,Java,0.98913,2,1,0.290605,9.181818,0.181818,1,4796,0.359311,11,1,1,1,1,1c525761ace21d610b9be8926353ed20e14791ba
658,hcoles/QuickBuilder,Java,1.0,1,1,0.070052,60.0,1.0,1,3730,0.30847,11,1,1,1,1,727fa0ccac38ec388393afef044a907aff8d42b9
2553,roundrop/facebook4j,Java,0.994186,1,1,0.098345,16.655172,2.586207,1,120655,0.346674,178,1,1,1,1,7b64ebf3a80f5a3a7371dd9475d2c37df06fc3ad
2584,jboss-msc/jboss-msc,Java,0.97861,2,0,0.292912,2.75,0.55,1,22735,0.594312,35,1,1,1,1,99533020f2d503101de6d322a96663272200fc0e
1504,clintam/hbase-transactional-tableindexed,Java,1.0,0,0,0.256836,0.0,0.0,1,4158,0.262761,11,0,0,1,1,467e3d5bf3f81de7bcd560b28af78d637afd3209
959,swavkulinski/android-studio-instrumentation-test,Java,1.0,1,0,0.113712,0.0,0.0,0,296,0.377778,15,0,0,1,0,244c5093bff207ad10ba1e356321d544e39f4bf1
2331,carrotsearch/junit-benchmarks,Java,0.935484,2,0,0.176373,3.107143,0.267857,1,4483,0.513552,58,1,1,1,1,57e1c804e6ec7bdebb394bbea1f575874635502c
797,dropwizard/metrics,Java,1.0,18,1,0.170056,11.194444,8.027778,1,20351,0.436706,3783,1,1,1,1,413108b49e9a81383d68591910e18fc846faa118
225,Netflix/ocelli,Java,0.989011,2,0,0.192996,46.75,10.0,1,5431,0.263517,36,1,1,1,1,071b370bab981d429ff0718ebdb7dadb0b4a7df1
2074,williewheeler/kite,Java,0.84375,1,0,0.391731,19.5,3.5,1,1497,0.278035,35,1,1,1,1,e17055362a8fc60d4d94d1d7a12878dc66432cfd
1799,hyperic/hqapi,Java,0.985366,4,0,0.221911,0.5625,0.0625,0,28905,0.645139,33,0,0,1,1,8e42c0f49ab526069d69258b1982177cceab9a62
2485,capedwarf/capedwarf-blue,Java,0.987919,2,0,0.26023,32.711109,5.6,1,55321,0.335318,32,1,1,1,1,a1f04e0eaee578a4b39857cd6a86a2df096de7d1
2795,vbfischer/spring-social-dropbox,Java,1.0,1,0,0.121566,2.125,0.25,0,1282,0.402582,26,0,0,1,1,2b79176875c78e9648b658f054929610b0617537
2277,antlr/antlr4,Java,0.988713,3,0,0.331776,51.983608,14.508197,1,50795,0.421054,1205,1,1,1,1,8188dc5388dfe9246deb9b6ae507c3693fd55c3f
2085,pyricau/FunkyJFunctional,Java,1.0,2,0,0.279543,1.0,0.846154,1,6380,0.599695,18,1,1,1,1,1c7d773ec9461797cb66d990c9f2cc5d81bcafaa
1693,mdeinum/spring-utils,Java,0.988506,1,0,0.278408,0.863158,0.0,1,3399,0.338033,19,0,0,1,1,2efa1188370969156264c10226673eb5d792969c
1045,diwakergupta/jetcd,Java,0.875,1,1,0.359498,4.333333,1.333333,1,889,0.290909,31,1,1,1,1,db0a44a7d7adef3ec59d2806fdcae1f63c3e0b00
469,jprante/log4j2-elasticsearch,Java,0.857143,1,0,0.086031,0.75,0.25,1,1092,0.706667,15,0,0,1,1,fb2324047f7a3ba212ddd39ce567f3505b83c8b1
954,brettwooldridge/HikariCP,Java,1.0,1,1,0.213747,88.176468,16.0,1,9300,0.307739,2384,1,1,1,1,2e07be7b325b05f7225611c60f421e253e1107a5
2808,eugenp/REST,Java,0.949367,2,0,0.160943,12.37037,1.962963,0,19690,0.348053,416,1,1,1,1,af21aa7b3381cd3945bab6aca188754107593e5c
639,wso2/siddhi,Java,0.998425,5,0,0.194199,28.727274,3.090909,1,50767,0.459649,131,1,1,1,1,d99c49470a35dd3598ba5f4d715b08e73a0a9e5c
2627,simasch/qlrm,Java,1.0,1,0,0.051581,3.75,0.25,1,669,0.340249,12,1,1,1,1,a45a422d72b5cc1fe5ec39284db581636601c565
1218,juven/portable-config-maven-plugin,Java,0.914286,1,1,0.049655,15.5,2.833333,1,2215,0.286076,31,1,1,1,1,68a4206f1c87a2bfdec84fa254f25feb3a0a3cf5
1158,Estatio/estatio,Java,0.928488,2,1,0.214647,43.549999,0.5,1,70398,0.329826,52,1,1,1,1,82817ed22d00467e33afd290498d684cacccb3f5
1415,afcowie/java-gnome,Java,0.983759,3,0,0.626287,3.575758,0.393939,1,38813,0.278221,12,1,1,1,1,adff43b36f7c627f0d94c5e9b2b742f7c7d12919
2562,Tirasa/ConnId,Java,0.982759,3,1,0.354868,4.804348,0.391304,1,62546,0.389043,15,1,1,1,1,8314b3f07535f382cdd5efb83902df986d11a46d
1527,kayahr/pherialize,Java,0.941176,1,1,0.411579,0.505051,0.111111,1,2468,0.454503,43,0,0,1,1,0f580d0b512b8aa4612052a90dcd6f6a6a3d9272
2758,jenkinsci/warnings-plugin,Java,0.897561,3,0,0.251431,12.82,1.02,1,13472,0.458293,29,1,1,1,1,d9047640df22ec95fadb3d6973ae5b817fabe63b
1300,dnet/burp-oauth,Java,1.0,1,0,0.0,2.0,0.0,1,368,0.353896,16,0,0,1,1,67f56aa7f34c80078aa8d8831223182418546a01
2707,Jasig/java-cas-client,Java,0.993711,2,0,0.372889,4.883495,0.990291,1,9671,0.266765,137,1,1,1,1,4b22b58200b855727e1e97422f2017d6edc1c9f2
1603,stoyanr/Wordcounter,Java,1.0,1,0,0.220914,11.333333,1.0,1,1886,0.260437,16,1,1,1,1,43ce5fd6a9ca968acd9f57d66083ebb7257f81f6
160,vert-x3/vertx-codegen,Java,0.96,2,0,0.156439,25.200001,3.8,1,11380,0.293387,13,1,1,1,1,b8aae2309242d8222e70c0455aa52d14369d1b19
1704,matthewmccullough/maven-training,Java,0.736842,2,0,0.079755,0.088235,0.088235,1,13722,0.453307,37,1,0,1,1,39550173ea70c03c06374000337b3481c711c555
956,IDPF/epubcheck,Java,0.995935,5,1,0.069115,16.448277,7.689655,1,116323,0.263055,425,1,1,1,1,5b3ea99bfeb1eb9d560d6228325ef2c29d845ce3
2753,mitreid-connect/OpenID-Connect-Java-Spring-Server,Java,0.99569,4,1,0.213708,47.195122,17.756098,1,52695,0.254727,293,1,1,1,1,d074573de0c8b8e339add89a17a2bd000a1c6378
877,oyhk/redis-sentinel-java,Java,1.0,1,0,0.254335,0.0,0.0,0,326,0.27234,18,0,0,1,0,aa0a9beca7461d267552abe70e4345c9e90256ed
1919,caluml/finddups,Java,1.0,2,0,0.172727,9.0,3.0,0,455,0.262295,16,1,0,1,1,289263a6f07e36190d0d0c13991ecc9bc1e4b5d8
1884,PiotrNowicki/CDI-Config,Java,0.888889,1,0,0.287097,1.25,0.583333,0,480,0.509494,16,0,0,1,1,aa7a60122779faead42cb75bf45e4837801aa102
2200,grumlimited/geocalc,Java,0.909091,1,0,0.258236,1.222222,0.111111,1,782,0.507968,21,0,0,1,1,4f14539ee15f16b6ddc54be9555c807d82fa7874
98,tuguangquan/mybatis,Java,0.933839,3,1,0.23575,33.333332,0.0,1,77855,0.352268,65,1,1,1,1,0483a1dcbe92e2d226ab045420f41a85e01d6c04
2673,rtyley/roboguice-sherlock,Java,1.0,3,1,0.121397,3.166667,0.916667,1,1006,0.298851,359,1,1,1,1,691d41f41bd42d6d981c4b9f3451ab342efa0293
2557,corgrath/osbcp-css-parser,Java,0.733333,1,0,0.098125,0.675676,0.189189,1,10663,0.478849,47,0,0,1,1,5a77837090aad80710cd5ee80d4c96d83e94aa61
253,yandex-qatools/hamcrest-pojo-matcher-generator,Java,0.807692,1,1,0.154362,6.25,0.25,1,1084,0.447122,11,1,1,1,1,6794227006d2bf572c1e68300c7bc3dc6c3d4998
103,aol/simple-react,Java,0.976378,1,0,0.25463,68.333336,7.666667,1,12150,0.558307,327,1,1,1,1,11cedae18b8623de6d710289e5c088d7b7b16361
1445,roboguice/roboguice,Java,0.941094,2,1,0.128143,4.734043,3.095745,1,168233,0.514662,3567,1,1,1,1,d96250c41149e13a159d26a532365c3f7034c07e
1443,NetSPI/burp-plugins,Java,0.955556,2,0,0.440715,0.363636,0.0,1,5660,0.284176,19,1,0,1,1,625321d41ae79989bde5c76a7d6555b2a69adc1d
1648,mlex/jerseytest,Java,1.0,1,0,0.058126,0.0,0.0,0,794,0.565875,17,0,0,1,0,1eaea4af982f3674b9eaeb2186d5a0905af591df
586,reines/dropwizard-debpkg-maven-plugin,Java,0.886364,1,1,0.008344,11.444444,1.777778,1,2514,0.455512,40,1,1,1,1,7cc70dbaaac57cb5bdc1268c860eccf8de5099a5
627,cglib/cglib,Java,0.995025,5,1,0.227167,1.19084,0.251908,1,14236,0.256149,534,1,1,1,1,5c947539c1218dc4ff1a14a7c36b4856b0ee6397
1696,RTykulsker/JavaBeanstalkClient,Java,0.909091,1,0,0.307863,1.0,0.5,1,1558,0.454733,39,0,0,1,1,3a37c77188e1d3a87646a2a108afd7de4023bf63
2101,JamesIry/jADT,Java,0.96748,1,0,0.271724,72.0,12.0,1,9112,0.401035,35,1,1,1,1,8fd40eb17b9be512c07ba258cde44b40a6620fe7
2199,arquillian/arquillian-extension-jrebel,Java,0.967742,2,0,0.303803,0.894737,0.421053,1,1599,0.339829,12,1,0,1,1,37199d406262971aab7f92d6b5aa65a4dfe17141
403,yfpeng/pengyifan-leetcode,Java,0.51773,3,0,0.190813,98.0,0.0,0,4696,0.296798,12,1,0,1,0,aa0b1062c3e22ce50f6a97edb906338d86e4e9ae
1154,square/rack-servlet,Java,0.9,2,1,0.186569,7.666667,1.111111,1,3031,0.47602,41,1,1,1,1,9d480e4953f8297436a73928c41e592bddc1556b
2255,jenkinsci/tfs-plugin,Java,0.962963,4,0,0.081201,3.5,0.818182,1,5798,0.487353,52,1,1,1,1,aea4ce0f1fd82668b1ead7e2aade2ffe36a32a10
1682,facebook/jcommon,Java,0.989362,3,0,0.263703,7.793103,1.068966,1,33048,0.25709,349,1,1,1,1,a424679423f34be8edda245d9a74b461a0502a08
2056,dblevins/metatypes,Java,0.581395,1,0,0.251725,0.772727,0.181818,1,2692,0.613484,11,0,0,1,1,0421d28d7f64161509a045e52b25ed6df09f0db3
2688,JetBrains/emacs4ij,Java,0.983402,2,0,0.094821,6.727273,0.272727,1,32418,0.341261,36,1,1,1,1,9c392f24383cdd1c321de72f1440369794939db4
452,techdev-solutions/trackr-backend,Java,0.961111,1,0,0.08428,39.692307,1.769231,1,9485,0.347535,122,1,1,1,1,f985c5f16ee6e7edcec124f33d9f93ef01e4f99c
2301,jbossas/jboss-dmr,Java,1.0,4,0,0.267757,2.693878,0.387755,1,6402,0.338961,21,1,1,1,1,bf83ae8012115e206444cc0cdec566ab044c8c4a
1327,emmanuelbernard/hibernate-core-ogm,Java,0.989984,1,0,0.283554,0.3125,0.0625,1,441322,0.302282,13,0,0,1,1,fcf402c4af5b9983fb2d0b32b459dbb1efac6b76
2049,irobertson/jpa-annotation-processor,Java,1.0,1,0,0.168831,5.333333,0.666667,0,578,0.278846,11,0,0,1,1,4f28d7c82115a1c2a97b34af914335094b02e7f3
880,searchisko/elasticsearch-river-remote,Java,0.986486,1,1,0.205533,5.833333,4.833333,1,16610,0.570236,14,1,1,1,1,b11c332ea156febd9345d770c823d56a22c71668
2755,jberkel/sms-backup-plus,Java,0.940678,1,1,0.041686,13.944444,9.962963,1,16652,0.25967,942,1,1,1,1,a0b75db77029df8776e6dc166cb00b400d6d45ff
623,querydsl/querydsl,Java,0.963806,2,1,0.238643,58.57143,23.214287,1,118904,0.373431,769,1,1,1,1,cd608f04ed7534b1b62a78a28beb141071d149b6
2393,infradna/bridge-method-injector,Java,0.944444,1,0,0.263636,1.537037,0.222222,0,895,0.30625,12,0,0,1,1,278306271e24d95fede117d78dd8de90dde0cf19
2621,abstractj/kalium,Java,1.0,2,1,0.257231,7.315789,1.421053,1,1459,0.540931,66,1,1,1,1,e3baab3f00477fe4e4f83aaff5905e89e725c449
1787,UweTrottmann/tmdb-java,Java,1.0,1,0,0.38501,7.172414,0.827586,1,2531,0.518486,51,1,1,1,1,bcaef2ae1ac578c364309a7939402233f7d800cc
262,denschu/elk-example,Java,0.5,1,0,0.073482,0.0,0.0,1,360,0.434109,19,0,0,1,0,dae1e5e3a4627da19c9ab7f3f5fdaa2f52b254ac
1634,anjlab/sat3,Java,0.9375,2,0,0.152087,24.5,0.25,1,10153,0.270257,76,1,1,1,1,c903a6fccd53f91955af62f14f45b3206687ca12
1438,jpace/diffj,Java,0.969849,1,0,0.319818,12.2,0.1,0,14048,0.719697,13,0,0,1,1,518a4821bd1227642c41a462c7dc6c023e6450bd
2198,alexruiz/fest-reflect,Java,0.772727,2,0,0.662657,1.97619,0.261905,1,1378,0.373617,82,1,0,1,1,6db30716808633ef880e439b3dc6602ecb3f1b08
1969,darrinholst/sass-java,Java,0.875,1,0,0.024974,2.377778,0.244444,1,1071,0.596623,76,1,1,1,1,9e440151a5a6f38b51f504e2ffad0d10328f87f5
2520,KevinStern/software-and-algorithms,Java,1.0,1,0,0.313617,0.653846,0.192308,1,4572,0.326576,47,0,0,1,1,34c07b6ac3030422c71f7b57e693c56e87de1b61
1802,apache/harmony,Java,0.99533,1,0,0.269928,11.111111,0.0,1,1590264,0.285074,19,1,0,1,0,02970cb7227a335edd2c8457ebdde0195a735733
640,esigate/esigate,Java,0.975,3,0,0.253002,21.357143,7.0,1,26280,0.328796,20,1,1,1,1,cf93424186aab1e9638f184838de394898801404
2385,Raxa/raxacore,Java,0.970149,4,0,0.262172,19.125,5.75,1,9419,0.31663,22,1,1,1,1,b82db94f6cf18b61ab7c52e1ade492f329d2381d
2598,jbellmann/jcr-springextension,Java,0.951807,2,1,0.383992,1.716667,0.05,1,7100,0.376965,13,1,0,1,1,1e30caa3a41c76190ac74e20069524f3b284a548
2676,s7/scale7-pelops,Java,1.0,3,0,0.427345,1.275862,1.241379,0,7003,0.324478,124,0,0,1,1,421e423931f088ac9c6afb79a02e0ae73238b199
1959,nbronson/snaptree,Java,1.0,1,0,0.208591,2.828571,0.085714,1,54111,0.508034,120,1,1,1,1,178f6be838d8e624d1f8cf4413af12c4018d0935
488,mifmif/Generex,Java,1.0,2,1,0.136878,5.375,1.25,1,1801,0.291667,41,1,1,1,1,cda5912b915fe77395d539fcf94ea4b32f9ed6e2
1843,sptz45/circuit-breaker,Java,0.975,1,0,0.184558,0.0,0.0,1,2042,0.377663,14,0,0,1,1,f957296f52e5ce66051eaa08b6ad91f8113413e1
1734,mubbashir/Sikuli-on-Selenium,Java,1.0,0,0,0.040201,0.0,0.0,0,191,1.0,23,0,0,1,0,226bf5fd6ab161cfd5333781af7b60fe7954cade
146,Netflix/spectator,Java,0.972527,1,1,0.312753,52.25,15.75,1,11987,0.27814,48,1,1,1,1,2b99706d50cb6819669ce13c7f0effe896c9aade
1534,doanduyhai/Achilles,Java,0.981788,1,1,0.244901,42.576923,7.730769,1,54138,0.528776,102,1,1,1,1,8ba9b95213addb12f2db4fa1c38191f92b9d97e4
1986,bergenkommune/svarut,Java,0.98324,4,0,0.066749,8.956522,0.0,1,13634,0.361567,17,1,1,1,1,f9c5350f0d0ec28a1dc406b12d61605aa000916b
1369,jamesward/play-rest-security,Java,0.909091,2,0,0.012857,1.411765,0.411765,0,744,0.525847,326,0,0,1,1,1b2811bfdc4d523f825e15747e2e63f396407dd2
2450,Salaboy/jBPM5-Developer-Guide,Java,0.965686,2,0,0.14798,8.2,0.4,1,13980,0.384117,52,1,1,1,1,c33c2ad10c8777db2b1d492e25d367fdae30052f
2772,karussell/snacktory,Java,1.0,3,1,0.094713,3.355556,0.711111,1,99063,0.419869,317,1,1,1,1,c05c5ec338922b3f9a40cd35597ba8094f9162b0
659,TNG/jgiven,Java,0.945455,1,1,0.086742,40.272728,5.909091,1,15420,0.333277,72,1,1,1,1,8e7ad74a5adde3235089e2267f8900c9803f32cd
1794,lucasmedeirosleite/vraptor-cep,Java,0.75,2,0,0.019074,0.4,0.04,0,360,0.460993,11,0,0,1,0,43186655ce8017c0b9d505095dcfe8a518a2d5c2
2511,Orange-OpenSource/wro4j-taglib,Java,0.964286,3,0,0.219645,5.642857,1.071429,1,1983,0.569571,12,1,1,1,1,912b4b1cd8433d146a1626cfb9ee72a8a86d2ce1
186,Syncleus/Ferma,Java,0.976744,1,0,0.360701,40.666668,0.0,1,8225,0.270641,25,1,0,1,1,9a45e2d696100424711956d8fba368925d8c359e
1147,opendatalab-de/geojson-jackson,Java,1.0,3,0,0.006926,2.526316,0.789474,1,1189,0.392685,57,1,1,1,1,2d41d1f274d4054123250698a596c02ff0b63687
608,Cascading/cascading-hive,Java,0.852941,1,0,0.279867,5.833333,1.333333,1,3374,0.31976,20,1,1,1,1,d2edb4a666e01bba9accc34712f541a191b06857
2191,caelum/agiletickets,Java,0.71875,3,0,0.042394,1.263158,0.052632,0,1920,0.384749,124,0,0,1,1,7d37c303dd9d3d11b7b8a965d2a988d9ff831816
1930,gradleware/oreilly-gradle-book-examples,Java,0.924977,2,0,0.005686,5.555556,0.277778,1,22168,0.968499,181,1,1,1,1,0f8b1e6022268e27fdfca18307c1a35a48be5850
197,spring-projects/spring-integration-aws,Java,0.865854,3,0,0.345237,0.709677,0.322581,1,6820,0.447271,19,1,1,1,1,283ac42d4e8ce85ca9feae43a9568101bfe53726
2327,matyb/java-koans,Java,0.981366,2,1,0.037746,6.26,1.0,1,9067,0.315263,342,1,1,1,1,b1b58914e2195b82f2c81c365366f0d9ad6b9a06
293,dimaki/refuel,Java,1.0,1,0,0.207352,11.2,0.0,1,1421,0.413082,15,1,0,1,1,8024ac34f52b33de291d859c3b12fc237783f873
766,evant/rxloader,Java,0.972973,1,0,0.145026,3.272727,1.454545,1,2993,0.251419,266,1,1,1,1,07046d22bc5877bc5fae42cf528e2b0b807959ec
400,nitram509/jmacaroons,Java,1.0,1,1,0.263791,27.4,0.8,1,3132,0.263757,27,1,1,1,1,a1766ab93395c8e257732007dd9205c95e8d625d
122,apache/falcon,Java,0.994152,5,0,0.210323,43.5,0.25,1,82886,0.570476,44,1,1,1,1,470e5e9f5de9ba1b6149dec60e87d3a04270eda3
202,eclipsesource/J2V8,Java,0.962963,1,0,0.065136,28.833332,2.166667,1,10000,0.749138,214,1,1,1,1,00dddaa31a80782abbe93c4a01f325db3c4975d6
835,radcortez/wildfly-custom-login-module,Java,0.75,1,0,0.075,4.0,0.0,1,373,0.442857,11,1,0,1,1,16c3463f1f7929d2101d62400da16d46cbbe1973
2294,thucydides-webtests/thucydides-jbehave,Java,0.886792,1,1,0.099453,9.785714,0.392857,0,5147,0.518305,11,0,1,1,1,a2e8856e80b3488b4f2e3fa0af05cda5c88e92eb
1439,gphilipp/mowitnow-tdd,Java,0.714286,1,1,0.008955,0.566667,0.0,0,334,0.34375,12,0,0,1,1,2f038431f766f0edd95f994fc0a65799bc15c81a
1733,manishkpr/SplashScreen,Java,0.5,1,0,0.031414,0.0,0.0,0,185,0.585366,34,0,0,1,0,8d01b4361eceae896eccb445595b2b96c66f8a6b
1695,christ66/cobertura,Java,0.935484,2,1,0.279892,3.972973,0.297297,1,24650,0.350864,17,1,1,1,1,2f3cc0b5d3cc2b85a488b1f523f418a3d3debda5
1707,apache/any23,Java,0.920103,3,0,0.245225,4.793103,0.551724,1,61087,0.319017,30,1,1,1,1,458219e5a396cedcc93b3debf4a6497ce424d167
2751,cescoffier/maven-play2-plugin,Java,0.794118,1,0,0.161882,8.0,3.75,1,4673,0.305616,52,1,1,1,1,17f62f19ccac2aca1e6a7fac958b7209af98298a
1153,timgifford/maven-buildtime-extension,Java,1.0,1,0,0.017937,1.789474,0.736842,1,529,0.443182,25,0,0,1,1,909d4ad0c051f112d2d5c122aadd7b3e263430b9
1661,NitorCreations/RobotFramework-EclipseIDE,Java,0.96,1,0,0.244723,7.428571,3.380952,1,9973,0.336588,50,1,1,1,1,d0f540412e176c940e391e838f5b8d4d59a8705e
2432,lordofthejars/nosql-unit,Java,0.985748,1,0,0.06282,9.121212,3.969697,1,45124,0.492725,240,1,1,1,1,25c4b43a4698623080f03d0203da1070d77288cf
1759,ippontech/IpponRecrute,Java,1.0,0,0,0.25122,0.0,0.0,0,306,0.27027,24,0,0,1,0,6241c58504ef85b7493c6094d021f00bf506299e
854,glowroot/glowroot,Java,0.950704,1,1,0.182932,32.625,0.0,1,67092,0.287336,49,1,0,1,1,c39373e0b61e137586dd7c9be633355033287ff5
1589,eyeem/PotatoLibrary,Java,0.9,2,1,0.19713,7.846154,3.076923,1,2086,0.286567,66,1,1,1,1,e428d70ac45295211083ff383c847cdc10a78c62
2267,agoncal/agoncal-training-javaee6,Java,0.843621,1,0,0.226761,0.5,0.352941,0,5901,0.446983,18,0,0,1,1,164e32f371cd09fecd86956607cd6e3d9ad186bc
641,puniverse/capsule,Java,0.96,1,1,0.167906,84.599998,5.8,1,7973,0.286595,882,1,1,1,1,291a54e501a32aaf0284707b8c1fbff6a566822b
1,sdeo/protobuf-socket-rpc,Java,1.0,1,0,0.233562,0.0,0.0,1,7472,0.323622,18,0,0,1,1,b1cf847b9922c2bc146a9eabf7c0df52428bf076
2160,sunnygleason/g414-hash,Java,1.0,1,0,0.256912,2.028571,0.057143,1,4327,0.277077,29,0,0,1,1,e88c07fdaadb024285100f1dc17e2335c78585de
698,stagemonitor/stagemonitor,Java,0.964602,2,1,0.055682,44.916668,5.166667,1,26931,0.282292,444,1,1,1,1,326bb3f03344f2b0380a6453a7b7b96564e586c4
1636,blurpy/kouchat,Java,0.94306,1,0,0.36747,11.356164,0.027397,1,24712,0.490063,11,1,1,1,1,e91c96f5cf196e6ea4a817fbc27be10b2d934c41
1291,skwakman/nodejs-maven-plugin,Java,0.5,1,0,0.05123,3.0,1.0,1,493,0.358974,25,1,1,1,1,85851dc7818e8229108895247d07a50007ebff23
2699,NicholasAStuart/Maven-Mule-REST-Plugin,Java,1.0,2,0,0.064327,1.194444,0.416667,1,1044,0.575646,13,1,0,1,1,1f9104068907607e9667984531dc53066d8dd292
2489,shrinkwrap/descriptors,Java,0.969388,4,0,0.052268,1.528302,1.792453,1,669669,0.623932,25,1,1,1,1,023ba080e6396b9f4dd8275dc4e5c0ebb6b5e6ba
1520,nomuda/jackbox,Java,0.925926,0,0,0.021598,0.0,0.0,0,1359,0.458796,13,0,0,1,0,14e49fd2f4d4c8f39bb4651ddd45e69223dd9444
1853,JoseRibeiro/jstryker,Java,0.944444,2,0,0.122536,0.133333,0.2,0,2671,0.550227,14,0,0,1,1,0925b68b54370fcf37c56bb33457999c4fc536b2
