idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
275,refs/remotes/origin/pull/2461,21f33e84531a59c1c05d7912e9399186a9dd2d05,5bfc35da7c4e483643214b5d9166cf2fbabeea6a,ef728d8999f27d655c344b3804c0bccf2349e885,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5bfc35da7c4e483643214b5d9166cf2fbabeea6a_ef728d8999f27d655c344b3804c0bccf2349e885_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5bfc35da7c4e483643214b5d9166cf2fbabeea6a_ef728d8999f27d655c344b3804c0bccf2349e885_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/5bfc35da7c4e483643214b5d9166cf2fbabeea6a_ef728d8999f27d655c344b3804c0bccf2349e885_left_right.log'}",True,True,4635,14065,True,Tests_passed,0940aad3c7ee8588aaa33b54e4a8590ac92a235477875044b1a1803f0a063ce7,True,Tests_passed,fba01e31ffc431e46077570e78c52f210e9a0d4dd60e2aeb45697f68c531b372,True,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,bc4153b23e55170dc11d576c5357ecf1d49ae194deb6d88ac6ece3d0159a201a,Merge_timedout,,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86,Tests_passed,f104052b43d4d236e4056424a37fb9dde310b782428739879614f1e4563a9f86
280,refs/remotes/origin/pull/2532,8296736cc4e402e5227e38af4df0d03cb78b433d,0abf30136b39fdf0374489b00d749e049f5e88d8,994da04a2202ae44d91bd2c31ae4e7aa2c8cd259,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0abf30136b39fdf0374489b00d749e049f5e88d8_994da04a2202ae44d91bd2c31ae4e7aa2c8cd259_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0abf30136b39fdf0374489b00d749e049f5e88d8_994da04a2202ae44d91bd2c31ae4e7aa2c8cd259_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/0abf30136b39fdf0374489b00d749e049f5e88d8_994da04a2202ae44d91bd2c31ae4e7aa2c8cd259_left_right.log'}",True,True,102,2746,True,Tests_passed,a7af008a1f54609bff4da55933043b0a12415a0c6d1cc933d0e43cce2135e0dc,True,Tests_passed,7656d45240f263fd544e5203652823dcbd54b1fed4f8e440777cc8bf0d3583c1,True,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,e00ef35b9185d9b8f74ebf6c6c8eeab743d29f05010b4051b43f37d357de8912,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,e00ef35b9185d9b8f74ebf6c6c8eeab743d29f05010b4051b43f37d357de8912,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,35cfdb43a34a571c574f77ddcc43418026e9d7fbc7be823d71f01fd5cf400d7b,Tests_failed,215be43f6d0cd8a566bfcfc5755f6fef3ddf148ad2510340fc931c02af2ab753,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,e00ef35b9185d9b8f74ebf6c6c8eeab743d29f05010b4051b43f37d357de8912,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6,Tests_passed,81026ced0d4f8f382edc3c8780ff47d628d779ec76b676a0136096affb0522c6
290,refs/remotes/origin/pull/2535,bb6568d59e085535a99865f85a9810a0ba166039,6276857a8c7c88e7a4dfd6a00105c78fd7d3408d,ec9fcac537eedeba628992e7eb87916b300754db,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6276857a8c7c88e7a4dfd6a00105c78fd7d3408d_ec9fcac537eedeba628992e7eb87916b300754db_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6276857a8c7c88e7a4dfd6a00105c78fd7d3408d_ec9fcac537eedeba628992e7eb87916b300754db_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6276857a8c7c88e7a4dfd6a00105c78fd7d3408d_ec9fcac537eedeba628992e7eb87916b300754db_left_right.log'}",True,True,3,52,True,Tests_passed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,True,Tests_passed,c84fdd30f671d1bf61dbd475adaef691a5cf255683f601dd9cd27078a80a0e87,True,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1,Merge_failed,77a5728706d04333096e7d2a7f4226c7ca1f1f7e3dee6ed48da67188b91018b1
315,refs/remotes/origin/pull/2753,8f86172def405d9d7f16b261c132a23b0138d2c3,378ef8d232160c6d1f4333342b5431a3245770a1,9902a7ac2f3d1002dafd70fa1e79ffa1416f571f,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/378ef8d232160c6d1f4333342b5431a3245770a1_9902a7ac2f3d1002dafd70fa1e79ffa1416f571f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/378ef8d232160c6d1f4333342b5431a3245770a1_9902a7ac2f3d1002dafd70fa1e79ffa1416f571f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/378ef8d232160c6d1f4333342b5431a3245770a1_9902a7ac2f3d1002dafd70fa1e79ffa1416f571f_left_right.log'}",True,True,5052,31390,True,Tests_passed,3684500cdd81efbad7869da0621bdfe9a7dec1ff0064b2ff29cd1df8c0eb1b7c,True,Tests_passed,2b15110f86fc20a18dca27b48168593b28ab995c4b2043cd410d98a1faf91fc5,True,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_failed,f9d68fae9b23ae7fd93102184c1b5005b466931b6d165de06ef41004bad97b03,Merge_timedout,,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4,Tests_passed,1295fb8e7241be61abf81573f1abedf538b3faf572a8f66fbd4fc487d8324eb4
319,refs/remotes/origin/pull/2777,7d21c3f35daa5f585e364f676280f276e1c58fc4,779cce00d6b5d8689fb0b954a474c1a47231a3af,b1b1bec32131daf8ddd0997044ddcc275cbd4af5,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/779cce00d6b5d8689fb0b954a474c1a47231a3af_b1b1bec32131daf8ddd0997044ddcc275cbd4af5_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/779cce00d6b5d8689fb0b954a474c1a47231a3af_b1b1bec32131daf8ddd0997044ddcc275cbd4af5_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/779cce00d6b5d8689fb0b954a474c1a47231a3af_b1b1bec32131daf8ddd0997044ddcc275cbd4af5_left_right.log'}",True,True,18,328,True,Tests_passed,5d065aa23ac350ebae2beea71deafbaafa7c3f8a4ae5ebb77a78caea50fd79cb,True,Tests_passed,38e20bbee033e6a39d41ac08e388d676d14dae03ec4a8da598b41ac2bbd71951,True,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,bcb81d9bca9fb2b534d7e90a092ab75b92067f49d1d621b145d2ddcdbd90ae2d,Tests_failed,4e503c00a345ba595bd2ed11a1d7b68231339d03986d8c15af299de7e0a652fe,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b,Tests_passed,698eebf65d9617a7df368693929c2c33acbcabf6d3878aada3a2044e6528740b
332,refs/remotes/origin/pull/2872,50eae4b50a6843e883751ac5faf69212ce031cc1,a2300efcd68e0837dc2bd0bf3e0f244d41995d6a,e35260222331c8452022b7924c56ddb9dfeccb76,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a2300efcd68e0837dc2bd0bf3e0f244d41995d6a_e35260222331c8452022b7924c56ddb9dfeccb76_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a2300efcd68e0837dc2bd0bf3e0f244d41995d6a_e35260222331c8452022b7924c56ddb9dfeccb76_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a2300efcd68e0837dc2bd0bf3e0f244d41995d6a_e35260222331c8452022b7924c56ddb9dfeccb76_left_right.log'}",True,True,18,183,True,Tests_passed,651406f0e11a479f06f8d3a35156fa53cf00e17608f20d21ad333856a82b27fc,True,Tests_passed,037d977a9688234d20e86b172635d59046a7a1d2bf27ff6b7e8d98d3ff7d367b,True,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,dc125acede16fec67ee794bb1734c40d32031051acb0708367fa050e6cf6ff41,Tests_failed,f44e3b3fbdde7ed18a2bc2404bb58f14a23cc2342ca928ff95fb7f20dffe6194,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545,Tests_passed,186438eb9eb688b63c7a2b7ddaba475ce45d0da999c329fc57e77c180cbbd545
352,refs/remotes/origin/pull/410,df54907840a677e22be2141132df77fa1f64dc18,780db246b9bf8189d9d8c4bbb78510ef1e425530,99ac8a51772e2a9c4d18331e39393c6483253b2f,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/780db246b9bf8189d9d8c4bbb78510ef1e425530_99ac8a51772e2a9c4d18331e39393c6483253b2f_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/780db246b9bf8189d9d8c4bbb78510ef1e425530_99ac8a51772e2a9c4d18331e39393c6483253b2f_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/780db246b9bf8189d9d8c4bbb78510ef1e425530_99ac8a51772e2a9c4d18331e39393c6483253b2f_left_right.log'}",True,True,67,2904,True,Tests_passed,c6798bea257ea8fa2380be7825bc513e2a9daded8780bbd52556b860c26a7e32,True,Tests_passed,40e3ae3a41014b6322370c7f0f5ac0ff4054f7dbe60184663a542cba143df3e4,True,Merge_failed,cc6126f71c452d29b0627a4a6ec7a89c326e96dce339cf487f0ddf1b04b7bab5,Merge_failed,08d38da3460181e1e8d68fa98a6ab4fb22cfa4abe9e7373ab6fae13d26d9181e,Merge_failed,cc6126f71c452d29b0627a4a6ec7a89c326e96dce339cf487f0ddf1b04b7bab5,Merge_failed,08d38da3460181e1e8d68fa98a6ab4fb22cfa4abe9e7373ab6fae13d26d9181e,Merge_failed,0d3c492e2fe7ec54c4e94fde672b08f27b8111a67d2bcc471a5e2b50a6a690bf,Merge_failed,0d3c492e2fe7ec54c4e94fde672b08f27b8111a67d2bcc471a5e2b50a6a690bf,Merge_failed,cc6126f71c452d29b0627a4a6ec7a89c326e96dce339cf487f0ddf1b04b7bab5,Merge_failed,f188e8fc6c76cb4d60092cbe83f39d80d0b8adf506d56d0174c1d701296b805b,Merge_failed,16053b371c4b14fc6a527c4cbbdd0efc69c3eafdbd74f78b675affe89f9e5b1c,Merge_failed,be755541f4e0287bc4db311e045afeca25851d2a5c2bcfd75708664abee34e32,Merge_failed,4ea478f2521b40ed4eb4f653bd22701cc61ea1eca5fc4f1545d5bb61938f6931,Merge_failed,2685e4219adc887f84e4dca7c5bbd8b11a9f9a9cca10bdc8a522e8a3995f4b1d,Merge_failed,990d3bd8ce66b14af12df176b599429545e80ffa61d29cd8088a0c7a5a36b2ff,Merge_failed,8d2dd53f4d3bc5e8ae1d95221fbc80f15f83205e9378d8c3fcfb6ce466041285,Merge_failed,2685e4219adc887f84e4dca7c5bbd8b11a9f9a9cca10bdc8a522e8a3995f4b1d,Merge_failed,3cee5ec9f80fc299bfa18dac07858235b05ef90923f15b0038ef62060e3eb67b
353,refs/remotes/origin/pull/431,fed2fc3f92a2f16e83fa29239bf03c49454b2dee,73e02c87287d3d3f9a6aa14dde7df68d74a34ca4,6aa0ccbec8bd6415aedeef46d95581fc031d7f0e,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/73e02c87287d3d3f9a6aa14dde7df68d74a34ca4_6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/73e02c87287d3d3f9a6aa14dde7df68d74a34ca4_6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/73e02c87287d3d3f9a6aa14dde7df68d74a34ca4_6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_left_right.log'}",True,True,294,12435,True,Tests_passed,6534b9d8319e6fa4114c5dc9407639ac7688defa76c33a3930227b0558441eb0,True,Tests_passed,bd012e280a57940745bdeee486b08e38af6f4e3d869ea6cb11a9a9cd223ed46b,True,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,55fcdd057b0d36663fe9ddb6c7184dd8acdcd5a92a695ea1740ab8a7a75f49fd,Merge_failed,c4082bab8492df1c56cfdb4e140b65730e9422604eaa37d2fb894bd13e004811,Merge_failed,3993bac31f64485d0fb681e364176a6a541250ef8fe467543cb546a193bd0277,Tests_passed,b5af5de5cd1dbcfcb9b371240c439805dc9f38f17b7c16ac65f03f4f13545e36,Tests_failed,efe1e115f594d3705922746f594b1ae5322201252c08d80c14c51ad11417688c,Merge_failed,267350a991b154055deb5797188244643d5a16ebb7eca84d194f59c79d469a7a,Merge_failed,267350a991b154055deb5797188244643d5a16ebb7eca84d194f59c79d469a7a,Merge_failed,267350a991b154055deb5797188244643d5a16ebb7eca84d194f59c79d469a7a,Merge_failed,267350a991b154055deb5797188244643d5a16ebb7eca84d194f59c79d469a7a,Merge_failed,267350a991b154055deb5797188244643d5a16ebb7eca84d194f59c79d469a7a
354,refs/remotes/origin/pull/502,30bfe2341615c70b3e4b60939776366852badde3,917dda7794e6b64f059d060d55aba9a36c416bca,fa64ef7504deeb0967abc6ac3538beaec549eea0,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/917dda7794e6b64f059d060d55aba9a36c416bca_fa64ef7504deeb0967abc6ac3538beaec549eea0_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/917dda7794e6b64f059d060d55aba9a36c416bca_fa64ef7504deeb0967abc6ac3538beaec549eea0_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/917dda7794e6b64f059d060d55aba9a36c416bca_fa64ef7504deeb0967abc6ac3538beaec549eea0_left_right.log'}",False,True,2,4,True,Tests_passed,7e5755b80cb5317e22c6ab636b6a73c0e92f0f7e83d7920fa71b2ceb28a57e14,True,Tests_passed,46b283c83bb4ef3b6dd6f84d6d7ec6a045f24c3f740ab2a066363654af6426b2,True,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,882e55c3d1943bef6d6eed8f956ea15f5861233bf8831fc31b6cf94b87696ae0,Merge_failed,883c0f002425c67168e4f45c3536389e67cf26abd7ed99e8164e37096d34d61e,Merge_failed,cdefb58b6e68d49d6dda13063c6c81e6f4a83b42f113b98ec16d9d421572eabf,Merge_failed,4d59379f3e0af43b220c54fa26cee5c906db3842261b097cb943d5d0194e142d,Tests_passed,f8114b05881ec69087341c26597f495b41efa7471e9e3fa2152cf08a98aa69db,Merge_failed,c331ccbafbeee4ffdc438fba3ae714e179d9537c35ba7d3f02768d30f43f91a3,Merge_failed,c331ccbafbeee4ffdc438fba3ae714e179d9537c35ba7d3f02768d30f43f91a3,Merge_failed,c331ccbafbeee4ffdc438fba3ae714e179d9537c35ba7d3f02768d30f43f91a3,Merge_failed,c331ccbafbeee4ffdc438fba3ae714e179d9537c35ba7d3f02768d30f43f91a3,Merge_failed,c331ccbafbeee4ffdc438fba3ae714e179d9537c35ba7d3f02768d30f43f91a3
356,refs/remotes/origin/pull/521,2dc98e1467074908cfa6a51fedb3fa91c53cd5f5,9f3f61a70f9eb1c29e9abbb5d025dde01404752d,f7d8deb56df6069570ce872be43b0cef4fdf92f2,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/9f3f61a70f9eb1c29e9abbb5d025dde01404752d_f7d8deb56df6069570ce872be43b0cef4fdf92f2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/9f3f61a70f9eb1c29e9abbb5d025dde01404752d_f7d8deb56df6069570ce872be43b0cef4fdf92f2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/9f3f61a70f9eb1c29e9abbb5d025dde01404752d_f7d8deb56df6069570ce872be43b0cef4fdf92f2_left_right.log'}",True,True,39,3415,True,Tests_passed,743ba888e3099b30baa59c18be827ccfbe94b36362e85ef1db4ffa077cab1731,True,Tests_passed,5327b31b6c40d13df26a7603cefcfb6154dadf14dcff0d7d6502a37a535f6d2d,True,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,cabc5528b9e7ec3df66738021b934c3ee4c466848415b5f029a7f2366358fcde,Merge_failed,395be96f45145b4266f972a17b898396c0187dc221cedcd1a44453faebc98fdd,Tests_passed,ac719e52ed782e85d26c9b6b798c49dc07ef5ddfece74c9f5dcca344e92e7ff1,Tests_failed,f52468702d1021cd6603d82ab28bd574d8f25e2bb50d042350fe80b3c8f937ae,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999,Merge_failed,6a9a1afd7bd75286b805ad90247a57bae1b542bfe1950b150a1cac39416d7999
