idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1710744,kinow/testlink-java-api,Java,0.989474,1,0,0.388079,3.259259,1.925926,1,9948,0.262692,25,1,1,1,1
1710812,sps/mustache-spring-view,Java,1.0,1,1,0.304508,1.609756,0.487805,1,1004,0.531207,59,0,0,1,1
1710817,airlift/airlift,Java,0.97397,4,1,0.135058,31.381819,5.309091,1,48581,0.399362,138,1,1,1,1
1710873,lmco/eurekastreams,Java,0.990095,8,0,0.248539,5.657143,0.828571,1,425932,0.430376,175,1,1,1,1
1711027,wibidata/odiago-avro,Java,0.96,1,0,0.352904,2.578947,0.052632,1,2070,0.527807,14,1,1,1,1
1711123,yonik/java_util,Java,1.0,1,0,0.282132,0.5,0.1,0,229,0.532751,45,0,0,1,0
1711136,tillnagel/unfolding,Java,0.938111,3,0,0.134172,14.956522,2.282609,1,33164,0.263659,268,1,1,1,1
1711277,SonarSource/jenkins-sonar-plugin,Java,0.858824,4,0,0.289495,5.12987,0.194805,1,5565,0.324304,63,1,1,1,1
1711310,tony19/named-regexp,Java,1.0,1,0,0.343088,3.15625,0.1875,1,1768,0.669307,35,1,1,1,1
1711395,branflake2267/GWT-Maps-V3-Api,Java,0.99654,2,0,0.468443,20.230768,8.423077,1,29374,0.578094,141,1,1,1,1
1711529,UISpec4J/UISpec4J,Java,0.996951,3,1,0.044961,1.35443,0.189873,0,33358,0.311128,51,0,0,1,1
1711618,jetty-project/jetty-eventsource-servlet,Java,1.0,1,0,0.181034,1.571429,0.428571,1,573,0.580579,25,0,0,1,1
1711633,OneBusAway/onebusaway-gtfs-modules,Java,0.961864,1,1,0.233754,5.526316,0.824561,1,18119,0.260767,47,1,1,1,1
1711692,lusis/zmq-appender,Java,0.9,1,1,0.008,2.75,0.75,1,912,0.25753,15,1,1,1,1
1711825,bekkopen/Continuous-Delivery-example,Java,0.913043,0,0,0.066725,0.0,0.0,1,3299,0.261538,13,0,0,1,1
1711855,brockn/hdfs-nfs-proxy,Java,0.996732,1,0,0.27665,15.0,0.8,1,17511,0.324432,18,1,1,1,1
1711859,zhongl/iPage,Java,1.0,2,0,0.223188,8.285714,0.0,1,3538,0.391056,35,1,0,1,1
1711919,ogrisel/pignlproc,Java,0.888889,1,0,0.093176,2.23913,0.173913,1,4523,0.28615,153,1,1,1,1
1711923,hmsonline/cassandra-indexing,Java,1.0,3,0,0.204037,2.809524,0.761905,1,1459,0.499115,61,1,1,1,1
1712124,jt6211/accumulo-pig,Java,1.0,1,0,0.18254,0.35,0.15,1,897,0.401832,16,0,0,1,1
1712125,mozilla-metrics/bagheera,Java,0.969697,3,0,0.260375,7.657143,0.742857,1,4708,0.322066,49,1,1,1,1
1712362,mediashelf/fedora-client,Java,0.990385,1,0,0.348924,9.857143,0.142857,1,8739,0.393248,12,1,1,1,1
1712371,jenkinsci/email-ext-plugin,Java,0.928571,14,0,0.094084,8.485714,1.485714,0,12732,0.409287,113,1,1,1,1
1712384,junit-team/junit.contrib,Java,0.947368,2,0,0.164645,2.317073,0.439024,1,6654,0.788917,46,1,1,1,1
1712494,peter-lawrey/Java-Thread-Affinity,Java,0.638889,2,0,0.310957,9.384615,0.846154,1,2289,0.331737,278,1,1,1,1
1712663,sunnygleason/g414-hash,Java,1.0,1,0,0.256912,2.028571,0.057143,1,4327,0.277077,29,0,0,1,1
1713348,arquillian/arquillian-extension-persistence,Java,0.969595,1,0,0.296682,6.102564,0.974359,1,17296,0.320332,55,1,1,1,1
1713404,adamfisk/LittleProxy,Java,0.985075,2,1,0.178701,10.676923,2.461538,1,12726,0.264798,586,1,1,1,1
1713484,forge/plugin-arquillian,Java,0.969697,5,0,0.095603,1.8,0.95,1,3661,0.289129,19,1,1,1,1
1713507,mapfish/mapfish-print,Java,0.891156,3,1,0.21999,11.666667,4.733333,1,114721,0.380175,86,1,1,1,1
1713638,seam/persistence,Java,0.931507,5,0,0.269167,0.424242,0.424242,1,4790,0.256355,32,1,1,1,1
1714167,aruld/dropwizard-amqp-sample,Java,1.0,1,0,0.226917,0.0,0.0,1,988,0.382465,13,0,0,1,1
1714190,jhalterman/concurrentunit,Java,1.0,1,1,0.329527,1.387097,0.064516,1,514,0.423676,86,0,0,1,1
1714217,GabiAxel/spring-social-google,Java,0.901163,1,0,0.235928,3.860465,1.27907,1,16158,0.366472,140,1,1,1,1
1714321,hibernate/hibernate-metamodelgen,Java,0.954774,1,0,0.307152,3.105263,0.315789,1,10206,0.520325,18,1,1,1,1
1714617,seam/reports,Java,0.815789,1,0,0.31534,4.428571,2.571429,1,3686,0.339241,14,1,1,1,1
1714642,npryce/goos-code-examples,Java,1.0,1,0,0.03634,0.0,0.0,1,3023,0.53174,31,0,0,1,1
1714698,dwdyer/reportng,Java,0.714286,1,0,0.259593,1.578125,0.703125,1,1891,0.906438,62,0,1,1,1
1714968,ops4j/org.ops4j.pax.runner,Java,0.981366,4,0,0.252071,2.039216,0.137255,1,21683,0.262941,42,1,1,1,1
1714981,samtingleff/jchronic,Java,1.0,2,0,0.062474,0.785714,0.142857,1,4457,0.262844,88,1,0,1,1
1715059,pholser/junit-quickcheck,Java,0.982906,1,0,0.345347,7.076923,1.205128,0,10720,0.453873,253,0,1,1,1
1715084,stefanbirkner/system-rules,Java,0.931034,1,1,0.202887,5.804878,0.609756,1,1976,0.859409,85,1,1,1,1
1715086,gwt-test-utils/gwt-test-utils,Java,0.992138,1,0,0.223598,6.875,2.125,1,43203,0.294425,100,1,1,1,1
1715130,elasticsearch/elasticsearch-hadoop,Java,0.966408,1,1,0.222058,31.222221,10.75,1,31197,0.316043,647,1,1,1,1
1715147,elasticsearch/elasticsearch-analysis-stempel,Java,0.909091,3,0,0.302578,3.297297,0.972973,1,616,0.570033,37,1,1,1,1
1715148,elasticsearch/elasticsearch-analysis-smartcn,Java,0.909091,2,0,0.346505,3.5,0.921053,1,532,0.323009,190,1,1,1,1
1715154,elasticsearch/elasticsearch-river-twitter,Java,0.888889,3,0,0.172189,5.815789,2.263158,1,1912,0.272351,188,1,1,1,1
1715288,vivekn/autocomplete,Java,1.0,3,0,0.032407,1.258065,0.225806,1,646,0.439024,78,1,0,1,1
1715388,elasticsearch/elasticsearch-mapper-attachments,Java,1.0,2,0,0.224671,6.184211,3.052632,1,2407,0.492298,322,1,1,1,1
1715578,verto/java-graphviz,Java,1.0,3,0,0.212572,0.52381,0.071429,1,952,0.325354,16,1,0,1,1
1715614,wolfeidau/rake-bamboo-plugin,Java,0.971014,1,0,0.179825,5.868421,1.631579,1,3600,0.363608,32,1,1,1,1
1716022,xebia/Xebium,Java,0.939394,3,1,0.158155,8.415094,2.698113,1,5565,0.311732,60,1,1,1,1
1716089,gmarabout/cascading.json,Java,1.0,2,0,0.17284,0.076923,0.153846,1,670,0.328814,23,1,0,1,1
1716307,moxie0/AndroidPinning,Java,0.692308,1,0,0.301855,0.611111,1.0,1,975,0.447154,361,0,0,1,1
1716417,danbev/migrate,Java,0.904762,1,0,0.094595,13.0,0.4,0,1334,0.364103,23,0,0,1,1
1716502,joshsh/sesametools,Java,0.92,2,1,0.141735,2.666667,0.72549,1,9727,0.273117,34,1,1,1,1
1716513,caelum/agiletickets,Java,0.71875,3,0,0.042394,1.263158,0.052632,0,1920,0.384749,124,0,0,1,1
1716669,dsklyut/virgo-samples-greenpages,Java,0.727273,1,0,0.148309,0.0,0.0,1,4676,0.327869,12,0,0,1,1
1716680,javasoze/kamikaze,Java,1.0,4,0,0.123914,1.21875,0.1875,1,14737,0.315218,37,1,1,1,1
1716938,chirino/hawtdb,Java,1.0,2,0,0.268115,1.575758,0.30303,1,11067,0.254794,48,1,1,1,1
1717036,nexse-swat-team/kata,Java,0.25,1,0,0.129108,0.0,0.0,0,408,0.891892,14,0,0,1,0
1717312,stelligent/continuous_integration_example,Java,0.684211,1,0,0.064282,2.0,0.0,1,20120,0.393692,15,0,0,1,1
1717424,alexruiz/fest-util,Java,0.960526,2,0,0.432495,4.02439,0.390244,1,2689,0.540952,23,1,1,1,1
1717432,forcedotcom/java-sdk,Java,0.98374,6,0,0.358324,13.9,0.4,1,43700,0.485203,42,1,1,1,1
1717438,alexruiz/fest-reflect,Java,0.772727,2,0,0.662657,1.97619,0.261905,1,1378,0.373617,82,1,0,1,1
1717445,arquillian/arquillian-extension-jrebel,Java,0.967742,2,0,0.303803,0.894737,0.421053,1,1599,0.339829,12,1,0,1,1
1717485,grumlimited/geocalc,Java,0.909091,1,0,0.258236,1.222222,0.111111,1,782,0.507968,21,0,0,1,1
1717537,apache/commons-lang,Java,0.946809,6,0,0.400641,24.648148,1.203704,1,70902,0.628601,450,1,1,1,1
1717609,mfornos/humanize,Java,0.822034,1,1,0.292139,8.774194,1.064516,1,10856,0.326498,110,1,1,1,1
1717623,apache/tiles,Java,0.857143,2,0,0.41746,6.493506,0.038961,1,35059,0.578921,51,1,1,1,1
1717875,carrotsearch/smartsprites,Java,1.0,1,0,0.15705,1.745763,0.186441,1,10264,0.342691,129,0,0,1,1
1717905,jbossas/archetypes,Java,0.826087,3,0,0.206378,1.972222,0.666667,1,1321,0.287753,14,1,1,1,1
1718155,marcuspocus/hazelcast,Java,0.916667,2,0,0.08243,1.222222,0.444444,0,1692,0.381241,24,0,0,1,1
1718168,jenkinsci/build-timeout-plugin,Java,1.0,7,0,0.23162,2.366667,0.65,0,2633,0.326759,18,1,1,1,1
1718186,jenkinsci/join-plugin,Java,1.0,4,0,0.066921,2.294118,0.137255,0,1715,0.484659,11,1,1,1,1
1718210,anomalizer/tungsten-fsm,Java,0.896552,1,0,0.371907,1.322581,0.0,1,2589,0.452157,11,0,0,1,1
1718326,jacek99/maven-python-mojos,Java,1.0,1,0,0.196937,3.842105,0.105263,1,734,0.255459,17,1,0,1,1
1718355,marceloverdijk/lesscss-maven-plugin,Java,0.941176,5,0,0.155434,2.576923,2.653846,1,14108,0.621212,173,1,1,1,1
1718414,tonyg/presence-exchange,Java,0.0,1,0,0.210407,0.490909,0.090909,1,445,1.0,28,0,0,1,1
1718458,softwaremill/softwaremill-common,Java,0.934307,6,0,0.144989,8.933333,1.866667,1,18663,0.367027,36,1,1,1,1
1718587,infinitest/infinitest,Java,0.97271,1,0,0.400512,4.229167,2.791667,1,21010,0.493704,391,1,1,1,1
1718616,yandex-load/JMeter-xmpp-plugin,Java,1.0,0,0,0.118384,0.0,0.0,1,633,0.263823,11,0,0,1,0
1718884,vidageek/crawler,Java,1.0,1,1,0.140008,1.298701,0.012987,0,2130,0.28869,34,0,0,1,1
1719166,buddycloud/buddycloud-server-java,Java,0.976285,2,1,0.046149,22.444445,6.688889,1,27894,0.504664,54,1,1,1,1
1719302,aharin/inproctester,Java,1.0,1,0,0.123209,4.758621,0.241379,1,2182,0.257045,96,1,1,1,1
1719599,tdziurko/hibernate-smoke-detector,Java,1.0,1,0,0.066059,0.0,0.0,0,410,0.331034,25,0,0,1,0
1719723,jmhodges/opposite_of_a_bloom_filter,Java,1.0,2,0,0.22869,6.0,2.0,1,384,0.599078,253,1,1,1,1
1719764,aslakhellesoy/eventsource-java,Java,0.928571,2,0,0.038703,0.763158,0.131579,1,926,0.292771,17,1,0,1,1
1719817,agoncal/agoncal-book-javaee7,Java,0.936,1,0,0.25058,25.4375,1.25,0,26524,0.272841,137,0,1,1,1
1719898,jbossas/jboss-vfs,Java,0.961039,6,0,0.35924,2.534483,0.362069,1,7115,0.317572,13,1,1,1,1
1719915,jayway/JsonPath,Java,0.94898,3,1,0.039561,8.795455,1.795455,1,63079,0.388862,740,1,1,1,1
1719942,meltmedia/jgroups-aws,Java,1.0,2,0,0.296211,2.548387,0.225806,1,771,0.266833,28,1,1,1,1
1720048,sstone/akka-amqp-proxies,Java,1.0,1,1,0.057945,5.055556,1.0,0,2829,1.0,52,0,1,1,1
1720100,arquillian/arquillian-extension-jacoco,Java,1.0,2,0,0.350735,0.981132,0.320755,1,1281,0.457843,18,1,0,1,1
1720124,jenkinsci/sitemonitor-plugin,Java,0.789474,3,0,0.355948,1.046512,0.232558,1,693,0.29222,12,1,0,1,1
1720173,pingles/cascading.cassandra,Java,1.0,1,1,0.033214,2.333333,0.388889,1,1122,0.293814,15,1,1,1,1
1720190,ralfebert/jgravatar,Java,0.714286,1,0,0.203209,0.127273,0.163636,1,295,0.322148,105,0,0,1,1
1720198,jprante/elasticsearch-analysis-skos,Java,0.958333,1,1,0.292273,0.448276,0.206897,1,2341,0.27422,41,0,0,1,1
1720234,foo4u/spring-mvc-cache-control,Java,0.75,1,1,0.23855,0.607143,0.571429,1,948,0.32967,32,0,0,1,1
1720280,saucelabs/sauce-java,Java,0.738095,1,0,0.170048,7.636364,0.606061,1,3888,0.915067,37,1,1,1,1
1720315,jhalterman/typetools,Java,1.0,1,1,0.249787,2.16,0.08,1,986,0.425254,170,1,0,1,1
1720529,jenkinsci/robot-plugin,Java,0.854167,2,0,0.023362,3.294118,0.156863,1,50995,0.256628,26,1,1,1,1
1720611,ferstl/pedantic-pom-enforcers,Java,0.984615,1,1,0.213542,9.96875,0.21875,1,6807,0.343665,16,1,1,1,1
1720690,jenkinsci/fitnesse-plugin,Java,1.0,6,0,0.076692,3.610169,0.389831,1,7693,0.352288,20,1,1,1,1
1720794,agoragames/java-leaderboard,Java,1.0,1,0,0.370904,6.375,0.25,1,525,0.457746,14,1,1,1,1
1721054,t0xa/gelfj,Java,1.0,7,1,0.031232,3.723404,1.489362,1,1875,0.272109,115,1,1,1,1
1721119,ptitfred/magrit,Java,1.0,1,0,0.204323,26.0,0.666667,1,6802,0.306693,20,1,1,1,1
1721195,99soft/rocoto,Java,0.952381,1,0,0.37325,17.941175,0.205882,1,2910,0.308892,19,1,1,1,1
1721207,elasticsearch/elasticsearch-river-rabbitmq,Java,0.875,3,0,0.153068,3.947368,2.236842,1,1588,0.367428,154,1,1,1,1
1721235,mtedone/podam,Java,0.972603,2,1,0.364561,8.977778,1.888889,1,11252,0.283491,69,1,1,1,1
1721334,sbtourist/Journal.IO,Java,1.0,1,0,0.211915,3.8,2.24,1,3903,0.368894,220,1,1,1,1
1721337,Bluelock/camel-spring-amqp,Java,0.952381,4,0,0.066228,5.325,1.65,1,2526,0.410433,56,1,1,1,1
1721537,imotov/elasticsearch-analysis-morphology,Java,1.0,1,0,0.228117,0.722222,0.416667,1,582,0.255892,172,0,0,1,1
1721932,datacite/schema,Java,1.0,2,0,0.04249,2.822222,0.111111,0,4194,1.0,22,1,1,1,1
1721970,antlr/stringtemplate4,Java,0.971698,2,0,0.210682,11.078125,1.671875,1,15561,0.578327,204,1,1,1,1
1722076,SonarCommunity/sonar-php,Java,0.985366,3,0,0.326824,15.943396,0.169811,1,21833,0.385499,45,1,1,1,1
1722098,jexp/batch-import,Java,0.913043,1,0,0.035463,5.48,4.2,1,3514,0.464849,241,1,1,1,1
1722202,rest-driver/rest-driver,Java,0.993548,2,1,0.330742,9.292683,4.02439,1,9001,0.618388,126,1,1,1,1
1722301,jenkinsci/trac-plugin,Java,1.0,2,0,0.327151,0.833333,0.333333,1,1311,0.579117,11,1,0,1,1
1722648,helun/Ektorp,Java,0.990909,5,1,0.150165,7.456522,4.304348,1,20779,0.333176,209,1,1,1,1
1722752,elasticsearch/elasticsearch-analysis-icu,Java,0.95,4,0,0.307411,4.052632,1.210526,1,1592,0.469114,120,1,1,1,1
1723057,jenkinsci/tfs-plugin,Java,0.962963,4,0,0.081201,3.5,0.818182,1,5798,0.487353,52,1,1,1,1
1723081,jdeolive/geodb,Java,1.0,4,0,0.197041,1.035714,0.142857,1,2251,0.337691,36,1,1,1,1
1723188,jenkinsci/testng-plugin-plugin,Java,1.0,1,0,0.094528,3.041667,0.416667,0,9816,0.285757,33,0,1,1,1
1723289,ManuelB/facebook-recommender-demo,Java,0.857143,1,0,0.507625,1.75,0.15625,1,547,0.300781,64,0,0,1,1
1723392,spullara/cli-parser,Java,1.0,3,1,0.104587,1.060606,0.30303,1,1039,0.405963,63,1,0,1,1
1723561,jenkinsci/mercurial-plugin,Java,1.0,8,0,0.170874,7.30303,0.939394,0,4701,0.417661,45,1,1,1,1
1723587,hibernate/hibernate-validator,Java,0.980126,3,0,0.216111,29.967033,4.384615,1,62711,0.413906,211,1,1,1,1
1723691,jamesshore/lets_play_tdd,Java,0.95082,1,0,0.056893,6.25,0.1875,0,3133,0.43295,60,0,1,1,1
1723781,satyan/sugar,Java,0.942529,5,1,0.038027,6.255814,6.651163,1,5067,0.465992,1427,1,1,1,1
1723884,directededge/directed-edge-bindings,Java,1.0,1,0,0.188288,6.28169,0.042254,1,7666,0.334601,29,1,1,1,1
1723909,dai0304/baseunits,Java,0.961538,1,1,0.488799,3.086957,0.065217,1,15405,0.411313,11,1,1,1,1
1723933,xian/great-expectations,Java,0.962963,2,0,0.012483,3.357143,0.178571,1,1502,0.550265,33,1,1,1,1
1723972,agoncal/agoncal-training-javaee6,Java,0.843621,1,0,0.226761,0.5,0.352941,0,5901,0.446983,18,0,0,1,1
1723993,airlift/discovery,Java,0.916667,2,1,0.167036,7.369565,0.804348,1,4513,0.343474,27,1,1,1,1
1724128,apache/commons-logging,Java,0.933333,3,0,0.402234,4.590909,0.0,1,9688,0.429412,35,1,0,1,1
1724213,alexpetrov/Mentor-Bank,Java,0.678571,3,0,0.075843,3.9,3.5,0,658,0.3072,56,1,1,1,1
1724337,limcheekin/activiti,Java,0.150943,3,0,0.109209,0.862069,0.586207,1,16554,0.849182,21,1,1,1,1
1724606,jghoman/haivvreo,Java,1.0,1,0,0.197805,1.761905,0.309524,1,2994,0.54879,57,0,1,1,1
1724622,dmak/jaxb-xew-plugin,Java,0.676768,2,0,0.37871,3.305556,1.138889,1,6601,0.605411,46,1,1,1,1
1724696,pkainulainen/Examples,Java,0.608696,1,0,0.226508,10.941176,0.058824,1,1103,0.253623,64,1,1,1,1
1724710,apache/jackrabbit-oak,Java,0.958722,9,1,0.252104,158.916672,0.777778,1,250335,0.364322,136,1,1,1,1
1724874,jbehave/jbehave-core,Java,0.972543,2,1,0.124415,11.0,1.4,1,104680,0.393512,155,1,1,1,1
1724880,brands4friends/daleq,Java,0.984733,1,1,0.322086,100.0,1.333333,1,6097,0.47619,17,1,1,1,1
1724931,antlr/antlr4,Java,0.988713,3,0,0.331776,51.983608,14.508197,1,50795,0.421054,1205,1,1,1,1
1724959,hibernate/hibernate-search,Java,0.968193,3,0,0.210854,44.835163,8.835165,1,104694,0.357794,173,1,1,1,1
1724981,spring-sprout/telepathy,Java,0.974843,3,0,0.074067,10.333333,20.666668,0,5126,0.370688,23,1,1,1,1
1724988,robocup-atan/atan,Java,0.858974,2,1,0.405429,2.254902,0.823529,1,8113,0.58976,17,1,1,1,1
1725033,webbit/webbit,Java,1.0,4,1,0.168933,15.765957,2.978723,1,14946,0.262371,699,1,1,1,1
1725039,cexbrayat/linkit,Java,0.982833,2,0,0.104351,34.547619,5.714286,1,21972,0.316033,19,1,1,1,1
1725115,3scale/3scale_ws_api_for_java,Java,0.9,4,1,0.218672,2.933333,0.373333,0,1704,0.433818,17,1,1,1,1
1725125,constretto/constretto-core,Java,0.917391,3,1,0.278762,6.361111,0.708333,1,10101,0.422499,55,1,1,1,1
1725158,filipg/amu_automata_2011,Java,0.988372,45,0,0.204682,234.888885,79.111115,0,14067,0.59439,130,1,1,1,1
1725188,lmcalpin/Play--Paginate,Java,1.0,1,0,0.12908,3.882353,1.176471,1,1182,0.374494,35,1,1,1,1
1725212,pentaho/modeler,Java,0.943396,9,0,0.189292,12.111111,2.777778,1,22812,0.253284,28,1,1,1,1
1725385,tomp2p/TomP2P,Java,0.992874,3,1,0.243892,37.288891,2.111111,1,54261,0.309144,187,1,1,1,1
1725979,pivotal/AndroidIntelliJStarter,Java,0.833333,8,0,0.049086,5.375,0.416667,1,2865,0.954963,137,1,1,1,1
1726125,wealthfront/kawala,Java,0.966102,6,0,0.165307,5.810345,0.12069,1,10331,0.524561,35,1,1,1,1
1726163,apache/commons-codec,Java,1.0,3,0,0.374208,9.86014,0.013986,1,19561,0.609256,59,1,1,1,1
1726235,qos-ch/slf4j,Java,0.966527,4,1,0.385043,7.521127,1.492958,1,19497,0.271876,445,1,1,1,1
1726258,apache/directmemory,Java,0.935673,3,0,0.210894,19.75,0.0625,1,29292,0.368249,43,1,1,1,1
1726277,apache/httpcore,Java,0.928839,2,0,0.316958,6.657534,0.136986,1,54009,0.456354,78,1,1,1,1
1726284,thucydides-webtests/thucydides-jbehave,Java,0.886792,1,1,0.099453,9.785714,0.392857,0,5147,0.518305,11,0,1,1,1
1726390,apache/bookkeeper,Java,0.99858,4,0,0.22099,9.893617,0.0,1,126744,0.264716,94,1,0,1,1
1726522,magro/memcached-session-manager,Java,0.993671,1,0,0.301594,6.596774,0.645161,1,18924,0.332779,364,1,1,1,1
1726581,magro/kryo-serializers,Java,1.0,1,1,0.229396,3.152542,0.542373,1,3843,0.40484,148,1,1,1,1
1726729,kevinsawicki/etag-cache,Java,1.0,1,1,0.241582,5.090909,0.363636,1,930,0.45037,25,1,1,1,1
1726793,couchbase/couchbase-java-client,Java,0.975,3,0,0.458626,13.275,0.225,1,15224,0.315684,164,1,1,1,1
1726977,ikeike443/HudsonPluginForPlay,Java,1.0,1,0,0.208672,3.214286,2.928571,0,963,0.267606,36,0,0,1,1
1727018,jbossas/jboss-dmr,Java,1.0,4,0,0.267757,2.693878,0.387755,1,6402,0.338961,21,1,1,1,1
1727080,frgomes/jquantlib,Java,0.968641,4,0,0.413437,8.333333,0.027778,1,72600,0.265823,18,1,1,1,1
1727133,palominolabs/metrics-guice,Java,1.0,1,0,0.050241,3.40625,0.46875,1,1453,0.523849,55,1,1,1,1
1727165,jboss-switchyard/release,Java,0.980114,6,0,0.236487,11.666667,10.466667,1,38693,0.281285,26,1,1,1,1
1727170,casidiablo/persistence,Java,0.982759,1,1,0.271561,10.761905,0.619048,1,5299,0.375148,71,1,1,1,1
1727248,alphazero/jredis,Java,0.893258,1,0,0.405972,4.42029,0.971014,1,17029,0.322465,221,1,1,1,1
1727401,arquillian/arquillian-extension-spring,Java,0.972028,2,0,0.505901,1.542857,1.085714,1,11076,0.564537,21,1,1,1,1
1727404,Asquera/elasticsearch-http-basic,Java,1.0,3,1,0.27399,1.675,0.875,1,1261,0.520076,197,1,1,1,1
1727920,sf105/goos-code,Java,1.0,1,0,0.001684,0.0,0.0,1,1778,0.449039,148,0,0,1,1
1728095,jenkinsci/ci-game-plugin,Java,0.775194,3,0,0.114516,4.060976,0.182927,0,4336,0.436175,34,1,1,1,1
1728137,Ardesco/Selenium-Maven-Template,Java,1.0,1,0,0.059249,1.529412,0.323529,1,681,1.0,109,0,0,1,1
1728154,asakusafw/asakusafw-examples,Java,0.84,1,0,0.427518,4.553191,0.042553,1,3910,0.318865,26,1,1,1,1
1728182,alexanderjarvis/play-jongo,Java,0.875,2,0,0.104167,3.391304,1.521739,1,364,0.25969,53,1,1,1,1
1728233,Guite/MostGenerator,Java,0.470588,1,0,0.10745,33.894737,17.657894,1,2504,0.347826,21,1,1,1,1
1728288,SeleniumHQ/fluent-selenium,Java,0.98913,1,0,0.035667,9.916667,0.166667,1,10518,0.515133,56,1,1,1,1
1728474,laforge49/JID,Java,0.993902,1,0,0.423289,19.6,0.1,1,7425,0.288613,45,1,1,1,1
1728751,apache/log4j,Java,1.0,3,0,0.380613,3.835165,0.010989,1,37419,0.25572,230,1,0,1,1
1728752,azagniotov/stubby4j,Java,0.939394,1,1,0.131893,25.21212,1.333333,1,15574,0.582948,114,1,1,1,1
1728877,seam/jms,Java,0.887755,4,0,0.237642,14.333333,1.190476,1,6673,0.289967,13,1,1,1,1
1729128,tnm/murmurhash-java,Java,1.0,1,0,0.211712,0.676471,0.117647,0,383,0.662551,39,0,0,1,0
1729194,brunodecarvalho/efflux,Java,0.981481,3,0,0.23531,0.346154,0.153846,1,5689,0.285628,64,1,1,1,1
1729235,dpj/DPJ,Java,0.952987,3,0,0.391466,2.942857,0.114286,1,221471,0.316048,11,1,1,1,1
1729799,dthommes/JUnit4Android,Java,0.833333,3,0,0.295971,2.0,0.5,1,961,0.961634,30,1,0,1,1
1729823,cowtowncoder/java-classmate,Java,0.885714,4,0,0.214171,3.019231,0.5,1,7050,0.436965,141,1,1,1,1
1730173,fasseg/exp4j,Java,1.0,2,0,0.120571,9.674419,0.813953,1,4989,0.753759,88,1,1,1,1
1730467,Aconex/json-log4j-layout,Java,1.0,2,0,0.0,13.0,5.0,1,331,0.621212,15,1,1,1,1
1730729,HalBuilder/halbuilder-core,Java,1.0,1,0,0.037426,7.969697,0.757576,1,1505,0.360277,37,1,1,1,1
1730744,justadreamer/WishListManager,Java,0.9,1,0,0.009162,0.0,0.0,0,757,1.0,28,0,0,1,0
1730786,matyb/java-koans,Java,0.981366,2,1,0.037746,6.26,1.0,1,9067,0.315263,342,1,1,1,1
1731370,dhemery/victor,Java,0.87931,1,0,0.233735,12.416667,0.958333,1,1594,0.27565,13,1,1,1,1
1731633,manzke/guice-automatic-injection,Java,0.948148,1,0,0.346784,8.043478,0.826087,1,9542,0.408376,59,1,1,1,1
1731657,before/uadetector,Java,0.914397,1,1,0.040592,18.266666,3.633333,1,250622,0.484455,167,1,1,1,1
1731765,carrotsearch/junit-benchmarks,Java,0.935484,2,0,0.176373,3.107143,0.267857,1,4483,0.513552,58,1,1,1,1
1731799,koraktor/steam-condenser-java,Java,1.0,1,1,0.284208,7.183333,0.216667,1,15161,0.268954,55,1,1,1,1
1731810,qos-ch/logback-decoder,Java,0.985915,1,0,0.296936,5.6,0.266667,1,4361,0.369205,14,1,1,1,1
1731849,librato/librato-java,Java,0.935484,2,1,0.078517,3.90625,0.75,1,1755,0.545338,21,1,1,1,1
1731850,ocpsoft/prettyfaces,Java,0.982609,2,0,0.25116,5.5,0.642857,1,20986,0.277048,47,1,1,1,1
1731872,librato/metrics-librato,Java,1.0,2,1,0.119584,6.75,1.71875,1,1633,0.493091,43,1,1,1,1
1731934,jenkinsci/disk-usage-plugin,Java,0.981818,4,0,0.078716,4.037975,0.367089,1,4822,0.393015,19,1,1,1,1
1732395,bbeck/token-bucket,Java,1.0,1,1,0.369718,1.0,0.064516,1,358,0.468227,87,0,0,1,1
1732427,neuland/jade4j,Java,0.992537,2,1,0.037551,5.314286,2.657143,1,12173,0.322564,411,1,1,1,1
1732438,Findwise/Hydra,Java,0.989011,7,1,0.068193,29.30303,12.030303,1,26196,0.332807,76,1,1,1,1
1732599,vitkhudenko/test_asynctask,Java,0.5,1,0,0.145946,6.0,0.0,0,163,1.0,18,0,0,1,0
1732849,RIPE-NCC/hadoop-pcap,Java,1.0,1,0,0.031216,3.058824,0.558824,1,1903,0.281211,136,1,1,1,1
1732875,franzinc/agraph-java-client,Java,0.956522,5,0,0.173706,3.555556,0.0,1,37633,0.532835,25,1,1,1,1
1733193,clarkparsia/stardog-spring,Java,1.0,1,0,0.369736,1.634146,0.365854,1,2166,0.334274,12,0,0,1,1
1733323,jline/jline2,Java,0.876923,6,0,0.253235,6.068627,1.745098,1,9425,0.291586,499,1,1,1,1
1733346,vznet/mongo-jackson-mapper,Java,0.967742,1,0,0.383865,8.357143,2.214286,1,5895,0.363465,68,1,1,1,1
1733665,droolsjbpm/droolsjbpm-integration,Java,0.968495,7,0,0.139802,40.152176,2.652174,1,73728,0.328895,91,1,1,1,1
1733895,C4J-Team/C4J,Java,0.967914,1,0,0.031577,12.181818,1.484848,1,18987,0.547561,17,1,1,1,1
1733938,smooks/smooks,Java,0.963087,5,1,0.11054,4.346939,1.959184,1,354053,0.277952,124,1,1,1,1
