idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1004668,ffgiraldez/Migratron,Java,0.8,1,1,0.226923,0.0,0.0,1,405,0.654762,23,0,0,1,1
1006494,kawaa/Beetest,Java,0.75,2,0,0.068293,4.083333,0.166667,0,682,0.264935,42,1,0,1,1
1008300,fadeyev/intellijcoder,Java,0.964286,3,0,0.063995,1.02439,0.292683,1,4278,0.421546,37,1,1,1,1
1013434,oyhk/redis-sentinel-java,Java,1.0,1,0,0.254335,0.0,0.0,0,326,0.27234,18,0,0,1,0
1015897,smartparam/smartparam,Java,0.982111,1,1,0.383049,30.0,4.0,1,23094,0.316066,15,1,1,1,1
1016473,altamiracorp/honeycomb,Java,0.870968,1,0,0.304408,1.0,0.333333,1,15219,0.338241,69,0,0,1,1
1017550,flaxsearch/luwak,Java,1.0,1,0,0.323235,15.0625,3.0625,1,6049,0.324516,153,1,1,1,1
1017617,searchisko/elasticsearch-river-remote,Java,0.986486,1,1,0.205533,5.833333,4.833333,1,16610,0.570236,14,1,1,1,1
1018875,kite-sdk/kite-examples,Java,0.807018,4,0,0.376498,12.6875,1.625,1,5443,0.263379,74,1,1,1,1
1019504,baniuyao/flume-ng-kafka-source,Java,0.8,1,0,0.226257,1.428571,0.857143,1,290,0.512712,26,0,0,1,1
1019505,baniuyao/flume-ng-kafka-sink,Java,0.8,3,0,0.269697,1.727273,0.636364,1,256,0.545455,18,1,0,1,1
1019937,Netflix/suro,Java,0.992754,5,0,0.127116,19.387096,6.935484,1,27748,0.294367,476,1,1,1,1
1020148,majikthys/log4j2-logstash-jsonevent-layout,Java,0.666667,3,0,0.186558,2.736842,1.157895,1,1527,0.58894,16,1,1,1,1
1021028,atinfo/at.info-knowledge-base,Java,0.892473,2,0,0.10158,12.285714,2.285714,1,8981,0.393782,68,1,1,1,1
1021630,GenevaJUG/FooBarQix,Java,1.0,0,0,0.021898,0.0,0.0,0,164,0.756303,14,0,0,1,0
1021702,softappeal/yass,Java,0.972678,1,0,0.065089,20.066668,0.0,1,9538,0.352678,17,1,0,1,1
1021940,nurkiewicz/wjug-reactive,Java,0.535714,1,0,0.02109,0.0,0.0,0,1114,0.660966,11,0,0,1,0
1022697,kite-sdk/kite,Java,0.98209,3,1,0.122147,129.722229,19.222221,1,276002,0.399102,194,1,1,1,1
1022793,galenframework/galen,Java,0.990099,1,0,0.139989,29.238094,11.238095,1,46726,0.338219,608,1,1,1,1
1025571,zhang-xzhi/simplehbase,Java,0.971831,1,0,0.136869,12.866667,1.2,0,16989,0.334799,57,0,1,1,1
1026041,benjiman/expressions,Java,1.0,1,0,0.000281,4.538462,0.076923,1,3575,0.427399,20,0,1,1,1
1028894,javaee-samples/javaee7-samples,Java,0.947311,8,1,0.315009,28.75,10.75,1,60398,0.312543,1232,1,1,1,1
1029134,liveoak-io/liveoak,Java,0.997812,7,0,0.116366,84.1875,23.6875,1,79917,0.30382,91,1,1,1,1
1029496,path/android-priority-jobqueue,Java,0.958763,2,0,0.143964,10.125,6.125,1,6902,0.381046,2083,1,1,1,1
1030819,lesaint/damapping,Java,0.958599,1,1,0.375758,29.266666,4.4,1,13153,0.267175,11,1,1,1,1
1031201,artclarke/xuggle-xuggler-test,Java,0.857143,0,0,0.184984,0.0,0.0,1,3300,0.940039,15,0,0,1,1
1031924,mike-ensor/aes-256-encryption-utility,Java,0.857143,1,0,0.090909,16.0,0.0,0,575,0.508021,25,0,0,1,0
1032716,vhyza/elasticsearch-analysis-lemmagen,Java,0.857143,1,0,0.008333,0.0,0.0,1,357,0.40201,27,0,0,1,0
1041159,poetix/octarine,Java,0.991071,1,1,0.065921,8.933333,0.066667,1,7774,0.251101,46,1,1,1,1
1042647,classmethod/cmtest,Java,0.813953,1,0,0.340493,71.0,4.0,1,2245,0.418798,25,1,1,1,1
1042943,tdunning/t-digest,Java,1.0,1,1,0.026575,9.866667,3.133333,1,44444,0.437824,372,1,1,1,1
1043621,jensjaeger/play4jpa,Java,0.9375,2,0,0.300792,10.666667,1.0,1,1884,0.341727,26,1,1,1,1
1043757,sharneng/gm4java,Java,0.9,1,0,0.36515,4.4,0.2,1,2558,0.582063,34,1,1,1,1
1049038,coderoshi/glassmirror,Java,0.441558,1,0,0.151747,4.0,0.0,1,7003,0.301071,16,1,0,1,1
1049327,mitre/HTTP-Proxy-Servlet,Java,1.0,2,1,0.216299,2.536585,0.95122,1,1116,0.413793,263,1,1,1,1
1051515,ruleant/getback_gps,Java,0.883721,2,1,0.358848,75.0,4.0,1,8226,0.398363,11,1,1,1,1
1051802,terasolunaorg/terasoluna-tourreservation,Java,0.803738,5,1,0.206291,20.4,13.2,1,19266,0.589116,11,1,1,1,1
1052580,leveluplunch/levelup-java-examples,Java,0.723404,1,1,0.170017,16.266666,0.0,1,16693,0.997446,30,1,0,1,1
1052714,awslabs/route53-infima,Java,0.944444,3,1,0.450088,0.0,0.0,1,1376,0.471552,98,1,0,1,1
1054531,Whiley/WhileyCompiler,Java,0.93,1,0,0.248697,49.217392,9.652174,1,96718,0.315894,86,1,1,1,1
1054641,librato/rollout-java,Java,1.0,1,0,0.071594,3.153846,0.230769,1,434,0.545151,11,1,0,1,1
1055090,jexenberger/lambda-tuples,Java,0.964286,1,0,0.60287,0.0,0.0,1,2964,0.302343,17,0,0,1,0
1055791,asciidoctor/asciidoctorj,Java,0.969231,2,1,0.188258,16.15,9.6,1,7897,0.335241,160,1,1,1,1
1055972,square/mortar,Java,1.0,3,0,0.24141,19.0,8.25,1,4576,0.371788,1493,1,1,1,1
1057326,rf/spade,Java,0.944444,0,0,0.396177,0.0,0.0,1,4248,0.383333,17,0,0,1,0
1059192,motown-io/motown,Java,0.966825,3,1,0.295597,69.0,2.210526,1,56708,0.391015,22,1,1,1,1
1059988,jjenkov/parsers-in-java,Java,1.0,1,0,0.044693,0.0,0.0,0,1710,0.416616,54,0,0,1,0
1062705,rejasupotaro/RobotGirl,Java,0.96,2,1,0.024096,25.333332,0.333333,1,1487,0.408767,16,1,1,1,1
1063546,paulhoule/centipede,Java,0.764706,3,1,0.014808,8.583333,2.333333,1,4271,0.336512,48,1,1,1,1
1064464,continuumsecurity/bdd-security,Java,0.842857,2,0,0.127157,8.5,0.590909,1,10082,0.252389,88,1,1,1,1
1064674,jcabi/jcabi-github,Java,0.967901,12,1,0.451182,133.4375,66.3125,1,30260,0.474576,84,1,1,1,1
1066610,feliperazeek/dreamforce_2011_playframework_demo,Java,0.6,0,0,0.405152,0.0,0.0,1,254,0.375,14,0,0,1,0
1069509,EsotericSoftware/kryonet,Java,1.0,1,0,0.183661,2.218182,2.545455,1,5580,0.27784,744,1,1,1,1
1071658,neo4j-contrib/neo4j-osgi,Java,0.733333,0,0,0.215302,0.0,0.0,1,896,0.271552,14,0,0,1,1
1072842,jcabi/jcabi-s3,Java,0.806452,3,1,0.477062,7.1875,1.5625,1,1897,0.3441,14,1,1,1,1
1073539,rath/libxml2-java,Java,1.0,1,0,0.166679,0.0,0.0,1,11843,0.2903,11,0,0,1,1
1079952,NetsOSS/embedded-jetty,Java,0.916667,6,1,0.098293,4.5625,1.25,1,1793,0.282175,11,1,1,1,1
1080123,BUS-Team/bus,Java,0.923077,3,0,0.069652,4.75,1.25,0,1500,0.408884,14,1,1,1,1
1081634,georgiecasey/android-volley-duplicateheadersfix,Java,0.970588,5,0,0.369195,10.909091,0.0,1,4350,0.338979,15,1,0,1,1
1082006,yxjiang/algorithms,Java,0.974304,1,0,0.221087,20.333332,0.0,0,19050,0.257097,134,0,0,1,0
1083076,maciejwalkowiak/junit-drools,Java,1.0,2,0,0.11036,3.3,0.6,1,486,0.434211,12,1,1,1,1
1084176,googleads/aw-reporting,Java,0.951456,5,0,0.174033,39.823528,7.058824,1,40988,0.264849,66,1,1,1,1
1084332,addthis/MetricCatcher,Java,0.666667,2,0,0.219247,3.96875,0.03125,1,1037,0.52965,53,1,1,1,1
1084722,yolodata/tbana,Java,0.977011,2,0,0.27556,33.333332,0.0,1,4528,0.298651,11,1,0,1,1
1087125,grahambrooks/bvira,Java,1.0,1,0,0.051241,0.175,0.025,1,591008,0.28852,11,0,0,1,1
1087384,JoanZapata/string-format,Java,1.0,1,0,0.368056,3.142857,0.285714,1,267,0.464912,29,1,0,1,1
1088239,openshift-quickstart/openshift-diy-java-demo,Java,1.0,4,0,0.096,0.62963,0.111111,1,368,1.0,11,1,0,1,1
1090398,licel/jcardsim,Java,0.924051,3,0,0.129759,9.529412,4.823529,1,111513,0.302703,48,1,1,1,1
1090752,esamson/logback-luhn-mask,Java,1.0,1,0,0.135,3.6,0.0,1,754,0.35786,11,1,0,1,1
1092153,Fedott/WebStormRequireJsPlugin,Java,1.0,2,0,0.04336,6.55,1.95,1,3934,0.590022,71,1,1,1,1
1093354,salyh/elasticsearch-security-plugin,Java,0.918919,1,1,0.13951,4.176471,1.058824,1,5124,0.321094,153,1,1,1,1
1094834,buildlackey/cep,Java,1.0,1,0,0.098574,0.0,0.0,0,3560,0.338525,79,0,0,1,0
1095088,alibaba/multi-thread-context,Java,1.0,1,1,0.159139,21.5,2.642857,1,2512,0.330109,206,1,1,1,1
1095388,AdamBien/loadr,Java,0.8,1,0,0.09319,0.0,0.0,1,295,0.592417,24,0,0,1,0
1095921,phoet/buildr-examples,Java,0.647059,0,1,0.018315,0.0,0.0,1,272,0.573333,14,0,0,1,1
1095978,addthis/stream-lib,Java,1.0,6,1,0.243866,7.4,2.1,1,8629,0.401856,1305,1,1,1,1
1096511,cartwrightian/cfnassist,Java,0.954407,1,0,0.102904,9.875,0.8125,1,4101053,0.320862,18,1,1,1,1
1097828,astefanutti/metrics-cdi,Java,0.978022,1,1,0.258446,13.866667,0.066667,1,5058,0.615841,35,1,1,1,1
1098100,PSDev/stabbed-android,Java,0.938462,1,0,0.336781,5.0,0.0,1,2248,0.501661,19,1,0,1,1
1098470,jcabi/jcabi-xml,Java,0.74359,3,1,0.435003,14.0,3.764706,1,3207,0.434712,39,1,1,1,1
1106876,apache/commons-beanutils,Java,0.980237,1,0,0.442391,12.5,0.0,1,35387,0.56496,37,1,0,1,1
1110048,barancev/webdriver-extensions,Java,0.98,1,0,0.11947,5.615385,0.038462,1,6074,0.446235,32,1,1,1,1
1112391,OnlyInAmerica/Android-JNI-Gradle,Java,0.666667,1,0,0.28382,0.0,0.0,1,320,0.259259,11,0,0,1,1
1115539,JavaMoney/jsr354-ri,Java,0.923077,3,1,0.343505,26.764706,4.294118,1,12489,0.435575,47,1,1,1,1
1116676,xwiki-contrib/xwiki-manager,Java,1.0,1,0,0.12746,0.0,0.0,1,4596,1.0,11,0,0,1,0
1116751,brettwooldridge/HikariCP,Java,1.0,1,1,0.213747,88.176468,16.0,1,9300,0.307739,2384,1,1,1,1
1117681,making/categolj2-backend,Java,0.940476,1,1,0.249236,28.117647,7.0,1,58250,0.36482,31,1,1,1,1
1119667,IDPF/epubcheck,Java,0.995935,5,1,0.069115,16.448277,7.689655,1,116323,0.263055,425,1,1,1,1
1120228,fillumina/PerformanceTools,Java,0.974522,1,0,0.255945,8.0,0.0,1,7143,0.356156,14,1,0,1,1
1121612,heroku-examples/play-websockets-sample,Java,0.8,0,0,0.070968,0.0,0.0,0,157,0.408696,12,0,0,0,0
1123073,swavkulinski/android-studio-instrumentation-test,Java,1.0,1,0,0.113712,0.0,0.0,0,296,0.377778,15,0,0,1,0
1124738,FluffyKaon/OpenPGP-Card,Java,1.0,1,0,0.195924,0.0,0.0,1,2471,0.421376,12,0,0,1,1
1125790,jhalterman/lyra,Java,0.982759,1,1,0.226954,11.5,2.875,1,4142,0.367079,142,1,1,1,1
1126003,jpush/jpush-api-java-client,Java,0.893617,1,1,0.088552,11.571429,0.142857,1,6593,0.41381,140,1,1,1,1
1127668,rsine/rsine,Java,0.984848,1,0,0.007839,17.0,0.090909,1,4126,0.401469,13,1,1,1,1
1130810,caelum/vraptor4,Java,0.955036,4,1,0.241515,169.590912,45.772728,1,36888,0.45313,256,1,1,1,1
1131951,verhas/immutator,Java,1.0,1,1,0.095349,6.0,1.666667,1,434,0.516129,25,1,1,1,1
1132226,stratosphere/stratosphere,Java,0.993452,10,1,0.294045,86.880951,21.785713,1,189587,0.275769,185,1,1,1,1
1132554,spotify/sparkey-java,Java,1.0,1,1,0.153072,5.705882,1.352941,1,5128,0.294387,47,1,1,1,1
1134757,oodlemud/appengine-counter,Java,0.918367,1,1,0.393582,6.0,4.0,1,3975,0.309055,15,1,1,1,1
